customer_id,order_id,order_date,product_category,product_price,quantity,discount_pct,channel,country,days_since_last_order,total_orders,total_revenue,converted
C00891,ORD003645,2023-10-07,books,105.04,5,0.26,paid_search,UK,85,8,1908.39,0
C00026,ORD003646,2023-07-11,toys,302.15,2,0.07,referral,US,279,15,702.77,0
C00359,ORD003647,2023-04-06,books,228.18,2,0.14,referral,US,83,6,1109.01,1
C00479,ORD003648,2023-10-16,home_garden,364.15,2,0.21,referral,UK,85,25,2475.6,1
C00768,ORD003649,2023-02-12,sports,225.74,1,0.05,email,AU,274,27,3686.91,0
C00008,ORD003650,2023-04-02,home_garden,52.45,2,0.2,social,UK,221,29,1176.97,1
C00176,ORD003651,2023-01-21,beauty,288.82,1,0.19,social,UK,328,2,1421.74,0
C00370,ORD003652,2023-04-12,electronics,306.13,3,0.31,organic_search,FR,175,2,2242.32,0
C00003,ORD003653,2023-09-28,home_garden,253.39,2,0.22,email,AU,228,4,1171.1,1
C00257,ORD003654,2023-08-12,sports,306.94,1,0.29,direct,FR,116,2,3255.55,1
C00676,ORD003655,2023-05-31,toys,24.97,5,0.09,social,FR,3,6,2492.78,1
C00172,ORD003656,2023-08-21,books,299.5,4,0.1,referral,UK,280,12,2827.89,1
C00707,ORD003657,2023-10-08,clothing,69.57,3,0.04,paid_search,US,98,17,148.17,0
C00871,ORD003658,2023-07-16,beauty,20.36,5,0.24,social,US,91,20,216.87,1
C00068,ORD003659,2023-12-12,sports,320.83,3,0.34,email,US,45,30,254.63,1
C00554,ORD003660,2023-06-30,toys,429.61,5,0.17,direct,DE,207,13,3157.47,1
C00916,ORD003661,2023-05-11,toys,32.73,5,0.01,referral,CA,278,44,410.45,1
C00674,ORD003662,2023-09-24,electronics,290.89,1,0.04,social,CA,357,27,2504.24,0
C00476,ORD003663,2023-08-13,sports,451.55,5,0.34,paid_search,CA,289,26,3691.59,1
C00040,ORD003664,2023-10-18,clothing,396.12,4,0.17,social,US,247,30,3794.33,1
C00906,ORD003665,2023-03-20,books,106.79,1,0.1,social,UK,156,29,2528.96,1
C00472,ORD003666,2023-12-03,clothing,164.68,2,0.29,organic_search,DE,180,41,2944.4,0
C00545,ORD003667,2023-05-18,beauty,284.19,4,0.31,social,FR,257,32,881.51,1
C00176,ORD003668,2023-11-14,beauty,438.82,2,0.09,referral,CA,358,31,4459.83,0
C00168,ORD003669,2023-12-25,home_garden,19.86,5,0.1,direct,AU,340,28,985.29,0
C00542,ORD003670,2023-06-07,toys,195.14,5,0.11,paid_search,FR,232,16,2931.83,1
C00741,ORD003671,2023-07-21,toys,340.13,2,0.28,direct,US,283,47,2768.76,0
C00415,ORD003672,2023-03-27,toys,485.75,4,0.1,paid_search,UK,159,1,4695.99,0
C00058,ORD003673,2023-02-23,sports,214.94,2,0.11,organic_search,US,134,45,4388.86,1
C00408,ORD003674,2023-12-20,clothing,131.44,3,0.07,email,UK,205,11,4000.56,0
C00430,ORD003675,2023-04-04,clothing,101.5,4,0.01,social,CA,186,24,3998.07,1
C00930,ORD003676,2023-12-01,home_garden,105.68,3,0.37,organic_search,US,53,30,1704.27,0
C00272,ORD003677,2023-05-31,beauty,169.56,3,0.07,organic_search,FR,283,35,3595.78,1
C00641,ORD003678,2023-06-03,sports,122.63,1,0.36,organic_search,UK,319,8,623.85,0
C00280,ORD003679,2023-09-09,books,307.17,3,0.26,social,UK,300,39,4393.43,0
C00178,ORD003680,2023-05-10,sports,365.58,3,0.09,direct,DE,270,32,1879.54,0
C00832,ORD003681,2023-03-02,home_garden,123.73,1,0.02,social,US,133,24,4908.05,0
C00817,ORD003682,2023-09-28,clothing,429.03,4,0.35,paid_search,FR,120,4,1704.63,0
C00910,ORD003683,2023-10-13,clothing,133.74,2,0.4,organic_search,FR,257,6,710.17,0
C00308,ORD003684,2023-05-03,books,241.81,4,0.38,social,UK,24,41,364.35,1
C00426,ORD003685,2023-01-07,sports,213.26,5,0.16,referral,US,193,39,3137.01,1
C00457,ORD003686,2023-06-08,beauty,55.71,2,0.32,organic_search,DE,251,39,4779.2,0
C00396,ORD003687,2023-06-23,electronics,215.25,3,0.18,social,DE,4,7,546.33,1
C00003,ORD003688,2023-03-13,books,495.51,1,0.17,organic_search,CA,26,12,4552.72,0
C00572,ORD003689,2023-11-14,beauty,210.73,5,0.38,referral,UK,57,12,309.79,1
C00082,ORD003690,2023-05-16,books,352.5,5,0.12,social,US,236,40,1981.2,1
C00620,ORD003691,2023-11-22,toys,482.62,5,0.35,paid_search,US,31,42,346.57,1
C00859,ORD003692,2023-05-19,clothing,132.41,1,0.26,paid_search,AU,86,16,3530.73,0
C00434,ORD003693,2023-02-04,books,489.98,5,0.15,direct,FR,164,48,2998.88,0
C00280,ORD003694,2023-08-22,home_garden,331.55,4,0.09,email,FR,311,33,860.48,1
C00349,ORD003695,2023-06-10,sports,241.54,4,0.26,direct,FR,273,14,1955.86,0
C00481,ORD003696,2023-06-09,books,314.74,1,0.15,paid_search,DE,139,47,3366.54,1
C00005,ORD003697,2023-05-24,toys,424.25,5,0.02,paid_search,CA,222,48,136.83,1
C00365,ORD003698,2023-10-10,books,207.86,4,0.17,organic_search,DE,214,14,1792.56,0
C00929,ORD003699,2023-07-21,electronics,453.84,3,0.34,paid_search,US,29,6,2507.04,1
C00170,ORD003700,2023-12-06,clothing,192.95,3,0.37,direct,US,66,18,1732.71,1
C00514,ORD003701,2023-06-28,toys,305.24,2,0.13,social,UK,172,11,4007.5,0
C00482,ORD003702,2023-08-21,toys,366.3,5,0.13,email,FR,213,44,4633.42,0
C00331,ORD003703,2023-08-23,clothing,245.49,3,0.22,referral,FR,180,47,4603.22,1
C00078,ORD003704,2023-03-29,clothing,471.87,5,0.33,email,AU,303,41,266.38,1
C00825,ORD003705,2023-06-16,toys,89.1,2,0.34,direct,FR,89,40,1376.02,0
C00868,ORD003706,2023-08-08,home_garden,439.3,2,0.31,email,AU,130,44,4368.39,0
C00578,ORD003707,2023-11-12,electronics,75.39,2,0.27,social,CA,19,29,14.6,0
C00778,ORD003708,2023-02-15,home_garden,287.32,1,0.38,social,UK,212,37,3701.58,1
C00328,ORD003709,2023-04-24,toys,348.89,3,0.03,paid_search,FR,311,31,1881.83,1
C00165,ORD003710,2023-11-11,home_garden,211.53,3,0.05,email,FR,85,2,1362.89,0
C00145,ORD003711,2023-01-12,sports,396.35,2,0.11,email,US,35,34,2998.1,1
C00194,ORD003712,2023-08-18,clothing,263.03,4,0.36,direct,UK,337,14,3460.8,1
C00105,ORD003713,2023-12-31,beauty,37.65,1,0.32,email,US,125,13,4927.22,0
C00694,ORD003714,2023-04-29,electronics,254.78,3,0.12,organic_search,DE,332,20,1256.51,0
C00886,ORD003715,2023-08-09,electronics,334.16,1,0.25,paid_search,US,113,31,4553.86,1
C00749,ORD003716,2023-03-23,books,454.71,1,0.23,email,AU,211,32,4698.32,0
C00466,ORD003717,2023-05-03,toys,210.94,4,0.15,social,CA,152,22,3091.23,1
C00257,ORD003718,2023-09-16,electronics,308.62,3,0.08,referral,FR,56,7,4509.7,1
C00640,ORD003719,2023-04-15,beauty,160.99,2,0.09,organic_search,DE,316,47,3758.03,1
C00256,ORD003720,2023-04-07,books,473.37,1,0.08,referral,FR,35,20,4869.29,0
C00345,ORD003721,2023-01-15,sports,16.3,4,0.1,email,UK,216,1,1933.68,1
C00109,ORD003722,2023-06-13,books,499.54,3,0.12,direct,AU,223,11,545.74,0
C00431,ORD003723,2023-05-27,beauty,492.11,3,0.26,email,FR,296,30,1253.75,1
C00289,ORD003724,2023-01-28,sports,285.56,4,0.37,social,UK,341,3,796.84,0
C00794,ORD003725,2023-07-04,beauty,311.9,4,0.18,organic_search,UK,191,35,911.88,1
C00785,ORD003726,2023-10-14,beauty,447.54,5,0.27,referral,DE,153,39,1797.6,1
C00695,ORD003727,2023-06-20,beauty,293.28,5,0.11,email,FR,150,20,2168.47,0
C00148,ORD003728,2023-05-02,toys,294.17,1,0.1,social,UK,155,10,4891.68,0
C00756,ORD003729,2023-09-27,sports,250.28,3,0.13,email,US,35,33,2943.73,0
C00614,ORD003730,2023-12-18,home_garden,383.43,1,0.36,social,AU,231,3,3745.57,0
C00772,ORD003731,2023-04-27,sports,247.6,3,0.36,referral,UK,257,45,149.02,0
C00318,ORD003732,2023-12-08,electronics,233.41,1,0.33,email,UK,138,45,4254.57,1
C00255,ORD003733,2023-02-24,sports,53.38,3,0.01,email,DE,316,9,4011.44,0
C00395,ORD003734,2023-05-18,home_garden,243.31,2,0.2,social,FR,91,46,2519.16,0
C00895,ORD003735,2023-04-14,toys,67.12,5,0.3,email,FR,257,22,4602.93,0
C00697,ORD003736,2023-01-27,sports,454.1,4,0.21,direct,US,177,23,3716.15,1
C00333,ORD003737,2023-07-06,toys,210.86,4,0.03,email,AU,286,38,4458.52,0
C00580,ORD003738,2023-05-03,sports,467.44,2,0.16,email,FR,7,22,2847.68,1
C00123,ORD003739,2023-12-23,sports,62.7,1,0.09,direct,CA,212,13,944.95,1
C00381,ORD003740,2023-02-08,beauty,78.55,4,0.24,organic_search,DE,65,6,4744.49,0
C00440,ORD003741,2023-10-18,sports,423.6,3,0.22,referral,AU,296,32,2771.7,1
C00585,ORD003742,2023-09-17,books,305.23,4,0.3,organic_search,DE,217,15,301.69,1
C00643,ORD003743,2023-01-27,home_garden,355.77,4,0.23,paid_search,UK,177,37,3661.56,1
C00137,ORD003744,2023-05-01,electronics,470.94,2,0.19,email,DE,5,8,2444.41,1
C00111,ORD003745,2023-11-07,electronics,287.48,5,0.34,paid_search,AU,349,42,94.73,1
C00684,ORD003746,2023-06-27,clothing,407.09,1,0.17,paid_search,UK,98,1,2072.01,0
C00482,ORD003747,2023-04-16,books,369.77,4,0.18,email,DE,148,11,3834.09,0
C00820,ORD003748,2023-02-03,electronics,400.63,1,0.34,referral,US,111,48,805.14,1
C00224,ORD003749,2023-03-07,home_garden,384.66,2,0.28,social,FR,195,14,3743.27,1
C00700,ORD003750,2023-04-28,toys,174.06,4,0.03,direct,DE,353,49,764.72,0
C00855,ORD003751,2023-10-04,electronics,344.93,4,0.34,referral,FR,298,22,2532.82,0
C00990,ORD003752,2023-03-13,books,38.22,3,0.08,referral,FR,32,46,523.84,0
C00168,ORD003753,2023-09-15,toys,43.91,4,0.32,organic_search,UK,326,26,2125.25,1
C00402,ORD003754,2023-11-30,books,469.56,3,0.19,direct,US,332,16,800.24,0
C00335,ORD003755,2023-10-25,beauty,143.54,1,0.08,referral,AU,312,4,3588.46,0
C00616,ORD003756,2023-05-23,electronics,417.14,4,0.14,social,FR,352,13,3334.81,1
C00206,ORD003757,2023-03-21,books,129.21,3,0.05,referral,AU,352,22,2078.61,0
C00597,ORD003758,2023-11-20,home_garden,28.48,2,0.02,email,DE,232,36,317.32,0
C00129,ORD003759,2023-12-25,toys,387.57,3,0.06,direct,CA,277,39,370.52,1
C00819,ORD003760,2023-11-03,beauty,122.79,5,0.36,organic_search,FR,37,21,612.81,0
C00453,ORD003761,2023-09-12,sports,137.78,1,0.1,referral,US,209,23,2207.91,0
C00141,ORD003762,2023-09-18,clothing,479.61,4,0.04,direct,FR,167,43,1351.78,0
C00683,ORD003763,2023-01-13,toys,478.71,5,0.12,social,DE,151,13,3357.81,0
C00263,ORD003764,2023-06-13,sports,242.73,4,0.35,organic_search,FR,121,35,2684.92,1
C00641,ORD003765,2023-06-24,electronics,389.59,1,0.28,direct,US,357,24,2975.75,0
C00763,ORD003766,2023-08-16,beauty,97.82,2,0.23,referral,FR,186,49,2959.85,1
C00827,ORD003767,2023-01-08,electronics,291.69,3,0.03,referral,AU,15,27,1920.48,0
C00336,ORD003768,2023-12-10,clothing,207.83,5,0.2,organic_search,AU,69,1,3348.02,1
C00879,ORD003769,2023-04-25,books,357.42,5,0.38,organic_search,US,80,1,3794.18,0
C00438,ORD003770,2023-07-22,toys,240.98,2,0.18,organic_search,UK,331,29,1125.49,0
C00516,ORD003771,2023-04-25,sports,183.99,4,0.0,referral,US,296,41,3485.63,1
C00676,ORD003772,2023-06-16,sports,403.74,2,0.24,email,AU,17,21,1310.59,0
C00207,ORD003773,2023-11-04,clothing,42.57,3,0.29,organic_search,DE,174,18,4938.79,0
C00670,ORD003774,2023-09-30,sports,374.4,2,0.29,organic_search,CA,264,33,2149.49,1
C00871,ORD003775,2023-03-24,home_garden,110.11,1,0.05,direct,UK,216,27,647.62,1
C00508,ORD003776,2023-09-18,electronics,344.78,5,0.13,organic_search,CA,7,6,3900.11,0
C00852,ORD003777,2023-06-11,beauty,394.79,1,0.02,organic_search,DE,343,4,4831.22,0
C00462,ORD003778,2023-04-18,beauty,255.7,3,0.1,email,FR,118,41,1552.06,1
C00250,ORD003779,2023-07-25,toys,288.37,5,0.25,organic_search,DE,309,18,532.13,1
C00544,ORD003780,2023-06-12,beauty,192.09,1,0.21,paid_search,US,102,1,1757.26,1
C00677,ORD003781,2023-10-05,books,130.29,2,0.14,organic_search,US,44,38,3284.52,1
C00362,ORD003782,2023-11-04,home_garden,430.61,1,0.23,paid_search,FR,295,19,324.64,1
C00579,ORD003783,2023-08-18,beauty,314.3,5,0.01,referral,UK,71,16,2793.53,0
C00696,ORD003784,2023-08-03,sports,197.65,4,0.01,referral,AU,84,47,2622.71,0
C00918,ORD003785,2023-02-06,clothing,391.64,3,0.01,paid_search,DE,313,31,2755.07,0
C00294,ORD003786,2023-05-29,books,351.36,2,0.01,organic_search,DE,100,27,1201.7,0
C00583,ORD003787,2023-12-07,clothing,318.65,4,0.28,paid_search,AU,195,16,2553.9,0
C00484,ORD003788,2023-03-04,home_garden,467.04,5,0.03,social,US,113,15,4126.27,1
C00833,ORD003789,2023-08-29,beauty,210.41,3,0.18,email,AU,231,32,366.66,1
C00722,ORD003790,2023-12-07,beauty,278.57,2,0.31,paid_search,US,79,34,4850.92,0
C00328,ORD003791,2023-08-13,home_garden,21.58,5,0.25,paid_search,UK,347,1,1053.98,1
C00449,ORD003792,2023-09-08,beauty,243.68,5,0.35,paid_search,CA,305,31,3315.33,1
C00332,ORD003793,2023-06-24,toys,440.82,1,0.08,email,CA,295,27,2388.36,1
C00373,ORD003794,2023-02-18,books,373.82,3,0.09,social,UK,181,29,3598.69,0
C00305,ORD003795,2023-12-14,toys,474.82,5,0.21,social,UK,214,42,4219.73,0
C00991,ORD003796,2023-01-25,books,60.69,5,0.15,organic_search,US,57,21,3681.71,0
C00256,ORD003797,2023-04-29,beauty,432.98,1,0.13,email,CA,215,32,4966.0,1
C00062,ORD003798,2023-12-05,sports,376.7,5,0.0,direct,DE,103,33,3678.81,0
C00881,ORD003799,2023-10-26,clothing,133.29,3,0.28,paid_search,AU,163,33,4765.82,1
C00944,ORD003800,2023-11-17,home_garden,374.54,3,0.15,referral,UK,105,50,2707.0,1
C00308,ORD003801,2023-11-16,home_garden,73.51,3,0.18,social,US,162,22,3615.11,0
C00962,ORD003802,2023-11-23,clothing,204.2,5,0.22,referral,UK,85,18,4976.9,0
C00930,ORD003803,2023-03-16,sports,48.89,1,0.27,referral,FR,199,50,811.92,0
C00524,ORD003804,2023-11-20,sports,292.1,4,0.38,social,AU,213,47,4029.11,0
C00221,ORD003805,2023-11-20,sports,17.17,5,0.14,social,AU,286,49,2225.06,0
C00190,ORD003806,2023-07-31,beauty,52.51,2,0.37,direct,UK,91,47,2863.84,1
C00791,ORD003807,2023-12-31,clothing,466.91,2,0.06,referral,US,200,12,1749.1,0
C00257,ORD003808,2023-02-18,beauty,183.46,3,0.15,organic_search,DE,313,11,1598.3,0
C00910,ORD003809,2023-05-03,electronics,134.33,1,0.02,paid_search,CA,205,15,149.67,0
C00163,ORD003810,2023-09-16,clothing,218.39,2,0.13,social,DE,4,20,4919.43,0
C00774,ORD003811,2023-10-07,sports,183.34,1,0.17,direct,DE,365,28,3274.68,1
C00152,ORD003812,2023-07-07,electronics,264.63,2,0.34,email,DE,160,25,1467.94,1
C00306,ORD003813,2023-08-13,sports,30.02,5,0.33,direct,UK,107,2,2887.33,0
C00558,ORD003814,2023-08-13,clothing,262.73,3,0.16,referral,UK,201,14,399.39,1
C00017,ORD003815,2023-10-11,home_garden,196.79,1,0.19,referral,AU,77,33,3849.74,1
C00213,ORD003816,2023-12-25,sports,159.24,1,0.21,social,FR,255,19,2859.11,0
C00444,ORD003817,2023-05-03,home_garden,427.35,2,0.34,referral,US,117,7,314.7,0
C00101,ORD003818,2023-07-18,sports,121.26,4,0.17,paid_search,DE,140,24,4187.06,1
C00298,ORD003819,2023-01-02,beauty,319.65,4,0.25,email,UK,83,37,1766.46,0
C00107,ORD003820,2023-11-21,electronics,258.17,5,0.17,organic_search,AU,212,48,228.36,0
C00062,ORD003821,2023-04-04,toys,197.79,1,0.12,direct,US,326,7,2216.57,0
C00344,ORD003822,2023-04-13,beauty,415.51,5,0.04,referral,AU,68,20,1394.51,0
C00427,ORD003823,2023-07-19,books,248.35,5,0.12,email,UK,75,5,2158.56,1
C00182,ORD003824,2023-12-16,home_garden,80.67,2,0.31,direct,UK,177,18,3715.25,0
C00015,ORD003825,2023-08-24,electronics,401.13,1,0.27,paid_search,DE,264,24,129.65,1
C00675,ORD003826,2023-01-14,home_garden,321.15,1,0.34,email,AU,48,17,2709.03,1
C00228,ORD003827,2023-12-03,clothing,389.22,4,0.31,social,AU,294,49,1590.78,1
C00830,ORD003828,2023-02-03,clothing,283.64,5,0.28,social,DE,91,11,38.87,0
C00520,ORD003829,2023-12-10,beauty,40.75,2,0.02,direct,FR,181,9,562.21,0
C00402,ORD003830,2023-10-08,electronics,64.5,2,0.17,email,UK,171,3,4256.68,0
C00489,ORD003831,2023-04-27,books,72.26,5,0.03,direct,CA,122,4,1242.85,0
C00769,ORD003832,2023-03-28,home_garden,27.68,2,0.19,direct,AU,77,16,2810.16,0
C00289,ORD003833,2023-06-01,electronics,380.55,2,0.19,email,CA,131,14,2984.66,0
C00159,ORD003834,2023-10-15,toys,181.4,5,0.01,paid_search,US,267,27,3206.42,0
C00295,ORD003835,2023-10-12,sports,329.4,2,0.24,organic_search,DE,163,2,1670.17,1
C00850,ORD003836,2023-05-20,books,258.02,4,0.26,social,DE,14,21,598.41,1
C00217,ORD003837,2023-08-27,sports,89.35,1,0.25,email,CA,147,17,2357.9,0
C00582,ORD003838,2023-02-24,books,40.5,1,0.19,social,FR,5,2,1010.04,1
C00404,ORD003839,2023-09-28,books,445.38,3,0.37,direct,AU,168,44,4667.82,0
C00491,ORD003840,2023-05-31,toys,142.68,4,0.16,organic_search,AU,69,15,1974.85,0
C00786,ORD003841,2023-05-30,toys,441.41,4,0.11,paid_search,US,285,7,2720.72,1
C00530,ORD003842,2023-11-01,clothing,253.03,2,0.14,paid_search,DE,347,38,3129.5,1
C00222,ORD003843,2023-10-25,clothing,387.99,1,0.16,paid_search,AU,311,50,3545.67,0
C00452,ORD003844,2023-07-11,clothing,346.52,4,0.17,social,DE,26,14,3335.53,1
C00202,ORD003845,2023-07-24,sports,264.0,4,0.13,social,FR,283,5,1249.98,1
C00395,ORD003846,2023-05-18,clothing,306.86,5,0.09,direct,UK,5,14,4782.03,0
C00367,ORD003847,2023-05-04,beauty,186.51,4,0.02,referral,DE,177,13,912.39,0
C00857,ORD003848,2023-08-28,clothing,148.69,1,0.04,social,DE,308,32,4180.48,1
C00337,ORD003849,2023-05-20,books,247.27,4,0.34,organic_search,CA,301,40,208.86,0
C00470,ORD003850,2023-10-01,electronics,303.56,3,0.33,email,CA,294,31,4729.58,1
C00395,ORD003851,2023-02-18,toys,465.08,2,0.31,social,US,175,31,1035.91,0
C00555,ORD003852,2023-10-25,electronics,461.64,5,0.35,organic_search,CA,56,46,3375.4,0
C00322,ORD003853,2023-08-08,beauty,321.37,2,0.01,referral,UK,53,44,2519.27,0
C00468,ORD003854,2023-12-05,sports,401.93,4,0.38,direct,DE,51,25,1608.17,1
C00238,ORD003855,2023-07-30,clothing,157.56,1,0.05,social,DE,169,29,4983.68,0
C00430,ORD003856,2023-08-19,electronics,470.74,4,0.13,email,FR,81,36,4161.26,1
C00148,ORD003857,2023-10-28,toys,63.25,4,0.3,direct,FR,273,33,1841.49,0
C00265,ORD003858,2023-10-23,books,293.34,5,0.35,organic_search,FR,271,19,508.6,0
C00694,ORD003859,2023-10-14,toys,170.69,3,0.08,referral,UK,31,46,3976.06,1
C00921,ORD003860,2023-08-02,clothing,66.37,3,0.15,email,AU,11,32,4109.69,1
C00638,ORD003861,2023-05-11,home_garden,275.98,1,0.11,social,US,2,4,3734.27,1
C00804,ORD003862,2023-08-16,home_garden,208.1,2,0.1,organic_search,US,216,20,4845.27,1
C00788,ORD003863,2023-11-07,sports,83.66,4,0.21,paid_search,UK,287,33,3312.0,1
C00812,ORD003864,2023-06-06,clothing,229.46,2,0.3,social,DE,364,32,2882.86,0
C00153,ORD003865,2023-07-11,electronics,399.5,5,0.19,paid_search,AU,208,41,4121.81,1
C00283,ORD003866,2023-08-17,books,470.13,5,0.36,email,DE,359,43,4837.97,1
C00683,ORD003867,2023-09-05,electronics,455.58,3,0.08,direct,FR,356,10,1779.49,0
C00057,ORD003868,2023-08-09,books,404.26,4,0.05,social,UK,365,26,20.09,0
C00487,ORD003869,2023-05-29,clothing,351.82,3,0.02,paid_search,CA,193,4,243.24,1
C00922,ORD003870,2023-02-20,sports,342.63,4,0.19,paid_search,AU,0,29,561.39,1
C00459,ORD003871,2023-10-22,books,368.82,4,0.04,email,UK,166,1,2058.07,0
C00303,ORD003872,2023-04-02,books,231.97,5,0.29,organic_search,FR,150,14,2563.49,0
C00499,ORD003873,2023-07-28,sports,201.83,2,0.34,email,US,73,48,1745.23,1
C00074,ORD003874,2023-07-22,books,492.09,2,0.23,social,DE,158,27,1370.82,1
C00344,ORD003875,2023-08-03,electronics,413.95,4,0.32,direct,UK,334,3,3413.45,0
C00022,ORD003876,2023-07-20,books,454.48,3,0.28,referral,CA,16,43,4067.58,1
C00067,ORD003877,2023-05-02,home_garden,19.61,5,0.35,email,UK,47,9,782.1,0
C00057,ORD003878,2023-12-31,sports,195.02,4,0.16,social,CA,335,1,1628.37,0
C00184,ORD003879,2023-05-23,clothing,315.47,1,0.28,email,DE,142,15,1681.35,0
C00968,ORD003880,2023-09-14,books,220.0,1,0.19,referral,US,187,36,4448.44,1
C00991,ORD003881,2023-09-23,electronics,477.02,4,0.09,organic_search,UK,193,50,4034.21,0
C00776,ORD003882,2023-12-01,beauty,195.5,3,0.13,social,UK,209,8,1583.36,1
C00012,ORD003883,2023-06-28,books,185.87,4,0.0,paid_search,DE,191,3,2815.02,0
C00911,ORD003884,2023-05-17,home_garden,50.84,2,0.14,referral,DE,298,45,2735.35,1
C00178,ORD003885,2023-06-12,beauty,201.59,2,0.35,paid_search,CA,220,2,184.61,0
C00343,ORD003886,2023-12-07,home_garden,36.14,1,0.19,direct,AU,355,24,387.03,0
C00487,ORD003887,2023-09-24,home_garden,296.04,2,0.03,paid_search,AU,101,18,3828.5,1
C00889,ORD003888,2023-06-21,beauty,324.95,1,0.25,email,AU,352,11,568.87,0
C00427,ORD003889,2023-02-15,sports,142.23,4,0.03,paid_search,FR,220,50,1683.58,1
C00145,ORD003890,2023-03-07,toys,339.2,3,0.36,email,US,346,33,482.95,0
C00110,ORD003891,2023-05-19,beauty,347.04,2,0.23,email,US,315,36,2680.87,1
C00861,ORD003892,2023-10-12,beauty,440.46,3,0.1,social,DE,341,49,4587.4,0
C00839,ORD003893,2023-03-03,toys,72.2,4,0.21,email,DE,127,1,3641.86,1
C00019,ORD003894,2023-06-15,beauty,273.21,5,0.24,organic_search,CA,335,33,218.58,1
C00017,ORD003895,2023-04-09,clothing,144.9,1,0.14,organic_search,DE,57,45,3611.35,1
C00386,ORD003896,2023-12-30,clothing,173.93,5,0.29,referral,AU,302,38,199.8,1
C00109,ORD003897,2023-05-01,electronics,53.12,4,0.23,email,US,70,41,384.68,0
C00902,ORD003898,2023-05-29,sports,481.58,4,0.31,paid_search,DE,58,10,3531.21,0
C00356,ORD003899,2023-10-17,beauty,432.66,4,0.31,organic_search,AU,136,40,2551.15,0
C00860,ORD003900,2023-05-15,beauty,451.22,3,0.24,paid_search,AU,2,38,751.69,1
C00081,ORD003901,2023-05-13,books,219.2,4,0.39,social,AU,61,49,2103.65,1
C00872,ORD003902,2023-09-20,books,52.79,1,0.11,direct,DE,176,4,1523.0,0
C00584,ORD003903,2023-12-12,toys,201.07,1,0.16,social,US,270,25,729.4,0
C00955,ORD003904,2023-10-16,home_garden,99.06,2,0.31,paid_search,US,241,10,4966.16,0
C00566,ORD003905,2023-09-08,sports,131.06,2,0.17,paid_search,FR,291,24,4075.57,0
C00372,ORD003906,2023-09-08,home_garden,163.69,4,0.05,referral,US,352,21,4277.65,1
C00252,ORD003907,2023-06-09,electronics,261.45,3,0.11,social,UK,345,41,2374.39,0
C00579,ORD003908,2023-10-07,beauty,66.87,2,0.01,direct,AU,190,25,3069.99,1
C00681,ORD003909,2023-11-03,sports,406.07,4,0.17,paid_search,UK,122,27,2698.97,1
C00179,ORD003910,2023-08-29,home_garden,119.19,3,0.05,paid_search,DE,310,46,3765.44,1
C00348,ORD003911,2023-11-22,sports,418.34,1,0.06,paid_search,DE,9,6,4305.86,0
C00695,ORD003912,2023-01-14,sports,69.32,3,0.15,organic_search,UK,197,43,3794.42,1
C00466,ORD003913,2023-04-25,toys,185.55,2,0.11,referral,CA,356,16,3110.21,1
C00223,ORD003914,2023-04-06,clothing,369.3,1,0.33,email,FR,218,30,4285.16,1
C00910,ORD003915,2023-08-06,sports,321.67,3,0.19,referral,FR,69,49,268.18,0
C00082,ORD003916,2023-12-05,toys,35.45,1,0.22,direct,CA,126,48,2346.69,0
C00404,ORD003917,2023-01-10,toys,47.04,5,0.18,referral,AU,317,49,1735.5,1
C00888,ORD003918,2023-05-25,clothing,70.96,2,0.24,direct,UK,68,17,649.46,0
C00505,ORD003919,2023-09-02,sports,386.13,4,0.18,social,AU,345,22,249.03,0
C00675,ORD003920,2023-09-24,beauty,439.25,2,0.04,social,DE,158,28,4976.45,1
C00388,ORD003921,2023-04-08,beauty,118.99,4,0.28,direct,AU,277,33,4367.18,1
C00803,ORD003922,2023-01-09,toys,375.3,3,0.18,referral,FR,354,38,3861.57,1
C00680,ORD003923,2023-09-15,toys,299.06,4,0.3,organic_search,AU,295,45,4761.38,0
C00699,ORD003924,2023-10-29,clothing,265.48,2,0.05,referral,US,76,21,1559.33,1
C00430,ORD003925,2023-12-31,books,353.52,4,0.24,social,AU,227,42,2266.76,0
C00070,ORD003926,2023-09-24,toys,286.91,4,0.09,email,FR,40,15,4349.94,1
C00736,ORD003927,2023-05-29,toys,320.42,5,0.05,organic_search,US,364,36,1683.23,1
C00236,ORD003928,2023-11-20,home_garden,480.81,1,0.03,social,AU,109,32,2442.2,1
C00411,ORD003929,2023-12-12,clothing,255.06,5,0.15,social,CA,288,40,4390.52,0
C00584,ORD003930,2023-02-13,books,241.95,2,0.32,paid_search,US,22,36,3593.31,1
C00808,ORD003931,2023-01-16,electronics,372.47,2,0.2,email,FR,213,39,297.97,1
C00088,ORD003932,2023-06-14,sports,165.06,3,0.04,direct,US,289,45,1993.72,1
C00715,ORD003933,2023-12-10,toys,11.94,5,0.0,referral,CA,323,23,2579.07,0
C00188,ORD003934,2023-05-20,clothing,331.18,4,0.34,referral,CA,354,38,4793.44,1
C00721,ORD003935,2023-12-04,clothing,311.48,5,0.08,organic_search,CA,58,30,630.24,0
C00761,ORD003936,2023-06-19,electronics,94.12,2,0.35,social,UK,120,21,1167.75,1
C00383,ORD003937,2023-12-12,sports,341.52,4,0.18,social,FR,66,25,3997.84,0
C00545,ORD003938,2023-09-04,home_garden,28.8,1,0.0,referral,FR,302,29,3000.33,1
